Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_900059795.1	Primary Assembly	Un			HG746603.1	Chromosome			unplaced-scaffold	3427			scaffold_7519
GCA_900059795.1	Primary Assembly	Un			HG746604.1	Chromosome			unplaced-scaffold	3426			scaffold_7520
GCA_900059795.1	Primary Assembly	Un			HG746605.1	Chromosome			unplaced-scaffold	3426			scaffold_7521
GCA_900059795.1	Primary Assembly	Un			HG746606.1	Chromosome			unplaced-scaffold	3426			scaffold_7522
GCA_900059795.1	Primary Assembly	Un			HG746607.1	Chromosome			unplaced-scaffold	3426			scaffold_7523
GCA_900059795.1	Primary Assembly	Un			HG746608.1	Chromosome			unplaced-scaffold	3425			scaffold_7524
GCA_900059795.1	Primary Assembly	Un			HG746609.1	Chromosome			unplaced-scaffold	3425			scaffold_7525
GCA_900059795.1	Primary Assembly	Un			HG746610.1	Chromosome			unplaced-scaffold	3424			scaffold_7526
GCA_900059795.1	Primary Assembly	Un			HG746611.1	Chromosome			unplaced-scaffold	3424			scaffold_7527
GCA_900059795.1	Primary Assembly	Un			HG746612.1	Chromosome			unplaced-scaffold	3423			scaffold_7528
GCA_900059795.1	Primary Assembly	Un			HG746613.1	Chromosome			unplaced-scaffold	3423			scaffold_7529
GCA_900059795.1	Primary Assembly	Un			HG746614.1	Chromosome			unplaced-scaffold	3423			scaffold_7530
GCA_900059795.1	Primary Assembly	Un			HG746615.1	Chromosome			unplaced-scaffold	3422			scaffold_7531
GCA_900059795.1	Primary Assembly	Un			HG746616.1	Chromosome			unplaced-scaffold	3422			scaffold_7532
GCA_900059795.1	Primary Assembly	Un			HG746617.1	Chromosome			unplaced-scaffold	3422			scaffold_7533
GCA_900059795.1	Primary Assembly	Un			HG746618.1	Chromosome			unplaced-scaffold	3422			scaffold_7534
GCA_900059795.1	Primary Assembly	Un			HG746619.1	Chromosome			unplaced-scaffold	3421			scaffold_7535
GCA_900059795.1	Primary Assembly	Un			HG746620.1	Chromosome			unplaced-scaffold	3421			scaffold_7536
GCA_900059795.1	Primary Assembly	Un			HG746621.1	Chromosome			unplaced-scaffold	3421			scaffold_7537
GCA_900059795.1	Primary Assembly	Un			HG746622.1	Chromosome			unplaced-scaffold	3418			scaffold_7538
GCA_900059795.1	Primary Assembly	Un			HG746623.1	Chromosome			unplaced-scaffold	3417			scaffold_7539
GCA_900059795.1	Primary Assembly	Un			HG746624.1	Chromosome			unplaced-scaffold	3417			scaffold_7540
GCA_900059795.1	Primary Assembly	Un			HG746625.1	Chromosome			unplaced-scaffold	3417			scaffold_7541
GCA_900059795.1	Primary Assembly	Un			HG746626.1	Chromosome			unplaced-scaffold	3417			scaffold_7542
GCA_900059795.1	Primary Assembly	Un			HG746627.1	Chromosome			unplaced-scaffold	3416			scaffold_7543
GCA_900059795.1	Primary Assembly	Un			HG746628.1	Chromosome			unplaced-scaffold	3415			scaffold_7544
GCA_900059795.1	Primary Assembly	Un			HG746629.1	Chromosome			unplaced-scaffold	3414			scaffold_7545
GCA_900059795.1	Primary Assembly	Un			HG746630.1	Chromosome			unplaced-scaffold	3414			scaffold_7546
GCA_900059795.1	Primary Assembly	Un			HG746631.1	Chromosome			unplaced-scaffold	3412			scaffold_7547
GCA_900059795.1	Primary Assembly	Un			HG746632.1	Chromosome			unplaced-scaffold	3412			scaffold_7548
GCA_900059795.1	Primary Assembly	Un			HG746633.1	Chromosome			unplaced-scaffold	3411			scaffold_7549
GCA_900059795.1	Primary Assembly	Un			HG746634.1	Chromosome			unplaced-scaffold	3410			scaffold_7550
GCA_900059795.1	Primary Assembly	Un			HG746635.1	Chromosome			unplaced-scaffold	3410			scaffold_7551
GCA_900059795.1	Primary Assembly	Un			HG746636.1	Chromosome			unplaced-scaffold	3410			scaffold_7552
GCA_900059795.1	Primary Assembly	Un			HG746637.1	Chromosome			unplaced-scaffold	3408			scaffold_7553
GCA_900059795.1	Primary Assembly	Un			HG746638.1	Chromosome			unplaced-scaffold	3408			scaffold_7554
GCA_900059795.1	Primary Assembly	Un			HG746639.1	Chromosome			unplaced-scaffold	3408			scaffold_7555
GCA_900059795.1	Primary Assembly	Un			HG746640.1	Chromosome			unplaced-scaffold	3406			scaffold_7556
GCA_900059795.1	Primary Assembly	Un			HG746641.1	Chromosome			unplaced-scaffold	3406			scaffold_7557
GCA_900059795.1	Primary Assembly	Un			HG746642.1	Chromosome			unplaced-scaffold	3405			scaffold_7558
GCA_900059795.1	Primary Assembly	Un			HG746643.1	Chromosome			unplaced-scaffold	3405			scaffold_7559
GCA_900059795.1	Primary Assembly	Un			HG746644.1	Chromosome			unplaced-scaffold	3405			scaffold_7560
GCA_900059795.1	Primary Assembly	Un			HG746645.1	Chromosome			unplaced-scaffold	3403			scaffold_7561
GCA_900059795.1	Primary Assembly	Un			HG746646.1	Chromosome			unplaced-scaffold	3403			scaffold_7562
GCA_900059795.1	Primary Assembly	Un			HG746647.1	Chromosome			unplaced-scaffold	3403			scaffold_7563
GCA_900059795.1	Primary Assembly	Un			HG746648.1	Chromosome			unplaced-scaffold	3402			scaffold_7564
GCA_900059795.1	Primary Assembly	Un			HG746649.1	Chromosome			unplaced-scaffold	3402			scaffold_7565
GCA_900059795.1	Primary Assembly	Un			HG746650.1	Chromosome			unplaced-scaffold	3401			scaffold_7566
GCA_900059795.1	Primary Assembly	Un			HG746651.1	Chromosome			unplaced-scaffold	3401			scaffold_7567
GCA_900059795.1	Primary Assembly	Un			HG746652.1	Chromosome			unplaced-scaffold	3401			scaffold_7568
GCA_900059795.1	Primary Assembly	Un			HG746653.1	Chromosome			unplaced-scaffold	3400			scaffold_7569
GCA_900059795.1	Primary Assembly	Un			HG746654.1	Chromosome			unplaced-scaffold	3399			scaffold_7570
GCA_900059795.1	Primary Assembly	Un			HG746655.1	Chromosome			unplaced-scaffold	3399			scaffold_7571
GCA_900059795.1	Primary Assembly	Un			HG746656.1	Chromosome			unplaced-scaffold	3399			scaffold_7572
GCA_900059795.1	Primary Assembly	Un			HG746657.1	Chromosome			unplaced-scaffold	3398			scaffold_7573
GCA_900059795.1	Primary Assembly	Un			HG746658.1	Chromosome			unplaced-scaffold	3398			scaffold_7574
GCA_900059795.1	Primary Assembly	Un			HG746659.1	Chromosome			unplaced-scaffold	3398			scaffold_7575
GCA_900059795.1	Primary Assembly	Un			HG746660.1	Chromosome			unplaced-scaffold	3397			scaffold_7576
GCA_900059795.1	Primary Assembly	Un			HG746661.1	Chromosome			unplaced-scaffold	3397			scaffold_7577
GCA_900059795.1	Primary Assembly	Un			HG746662.1	Chromosome			unplaced-scaffold	3396			scaffold_7578
GCA_900059795.1	Primary Assembly	Un			HG746663.1	Chromosome			unplaced-scaffold	3396			scaffold_7579
GCA_900059795.1	Primary Assembly	Un			HG746664.1	Chromosome			unplaced-scaffold	3396			scaffold_7580
GCA_900059795.1	Primary Assembly	Un			HG746665.1	Chromosome			unplaced-scaffold	3394			scaffold_7581
GCA_900059795.1	Primary Assembly	Un			HG746666.1	Chromosome			unplaced-scaffold	3394			scaffold_7582
GCA_900059795.1	Primary Assembly	Un			HG746667.1	Chromosome			unplaced-scaffold	3393			scaffold_7583
GCA_900059795.1	Primary Assembly	Un			HG746668.1	Chromosome			unplaced-scaffold	3393			scaffold_7584
GCA_900059795.1	Primary Assembly	Un			HG746669.1	Chromosome			unplaced-scaffold	3393			scaffold_7585
GCA_900059795.1	Primary Assembly	Un			HG746670.1	Chromosome			unplaced-scaffold	3392			scaffold_7586
GCA_900059795.1	Primary Assembly	Un			HG746671.1	Chromosome			unplaced-scaffold	3392			scaffold_7587
GCA_900059795.1	Primary Assembly	Un			HG746672.1	Chromosome			unplaced-scaffold	3392			scaffold_7588
GCA_900059795.1	Primary Assembly	Un			HG746673.1	Chromosome			unplaced-scaffold	3390			scaffold_7589
GCA_900059795.1	Primary Assembly	Un			HG746674.1	Chromosome			unplaced-scaffold	3390			scaffold_7590
GCA_900059795.1	Primary Assembly	Un			HG746675.1	Chromosome			unplaced-scaffold	3390			scaffold_7591
GCA_900059795.1	Primary Assembly	Un			HG746676.1	Chromosome			unplaced-scaffold	3390			scaffold_7592
GCA_900059795.1	Primary Assembly	Un			HG746677.1	Chromosome			unplaced-scaffold	3390			scaffold_7593
GCA_900059795.1	Primary Assembly	Un			HG746678.1	Chromosome			unplaced-scaffold	3390			scaffold_7594
GCA_900059795.1	Primary Assembly	Un			HG746679.1	Chromosome			unplaced-scaffold	3389			scaffold_7595
GCA_900059795.1	Primary Assembly	Un			HG746680.1	Chromosome			unplaced-scaffold	3389			scaffold_7596
GCA_900059795.1	Primary Assembly	Un			HG746681.1	Chromosome			unplaced-scaffold	3388			scaffold_7597
GCA_900059795.1	Primary Assembly	Un			HG746682.1	Chromosome			unplaced-scaffold	3388			scaffold_7598
GCA_900059795.1	Primary Assembly	Un			HG746683.1	Chromosome			unplaced-scaffold	3388			scaffold_7599
GCA_900059795.1	Primary Assembly	Un			HG746684.1	Chromosome			unplaced-scaffold	3388			scaffold_7600
GCA_900059795.1	Primary Assembly	Un			HG746685.1	Chromosome			unplaced-scaffold	3386			scaffold_7601
GCA_900059795.1	Primary Assembly	Un			HG746686.1	Chromosome			unplaced-scaffold	3386			scaffold_7602
GCA_900059795.1	Primary Assembly	Un			HG746687.1	Chromosome			unplaced-scaffold	3386			scaffold_7603
GCA_900059795.1	Primary Assembly	Un			HG746688.1	Chromosome			unplaced-scaffold	3385			scaffold_7604
GCA_900059795.1	Primary Assembly	Un			HG746689.1	Chromosome			unplaced-scaffold	3385			scaffold_7605
GCA_900059795.1	Primary Assembly	Un			HG746690.1	Chromosome			unplaced-scaffold	3385			scaffold_7606
GCA_900059795.1	Primary Assembly	Un			HG746691.1	Chromosome			unplaced-scaffold	3384			scaffold_7607
GCA_900059795.1	Primary Assembly	Un			HG746692.1	Chromosome			unplaced-scaffold	3384			scaffold_7608
GCA_900059795.1	Primary Assembly	Un			HG746693.1	Chromosome			unplaced-scaffold	3383			scaffold_7609
GCA_900059795.1	Primary Assembly	Un			HG746694.1	Chromosome			unplaced-scaffold	3382			scaffold_7610
GCA_900059795.1	Primary Assembly	Un			HG746695.1	Chromosome			unplaced-scaffold	3382			scaffold_7611
GCA_900059795.1	Primary Assembly	Un			HG746696.1	Chromosome			unplaced-scaffold	3381			scaffold_7612
GCA_900059795.1	Primary Assembly	Un			HG746697.1	Chromosome			unplaced-scaffold	3381			scaffold_7613
GCA_900059795.1	Primary Assembly	Un			HG746698.1	Chromosome			unplaced-scaffold	3381			scaffold_7614
GCA_900059795.1	Primary Assembly	Un			HG746699.1	Chromosome			unplaced-scaffold	3380			scaffold_7615
GCA_900059795.1	Primary Assembly	Un			HG746700.1	Chromosome			unplaced-scaffold	3379			scaffold_7616
GCA_900059795.1	Primary Assembly	Un			HG746701.1	Chromosome			unplaced-scaffold	3379			scaffold_7617
GCA_900059795.1	Primary Assembly	Un			HG746702.1	Chromosome			unplaced-scaffold	3379			scaffold_7618
GCA_900059795.1	Primary Assembly	Un			HG746703.1	Chromosome			unplaced-scaffold	3378			scaffold_7619
GCA_900059795.1	Primary Assembly	Un			HG746704.1	Chromosome			unplaced-scaffold	3377			scaffold_7620
GCA_900059795.1	Primary Assembly	Un			HG746705.1	Chromosome			unplaced-scaffold	3377			scaffold_7621
GCA_900059795.1	Primary Assembly	Un			HG746706.1	Chromosome			unplaced-scaffold	3376			scaffold_7622
GCA_900059795.1	Primary Assembly	Un			HG746707.1	Chromosome			unplaced-scaffold	3376			scaffold_7623
GCA_900059795.1	Primary Assembly	Un			HG746708.1	Chromosome			unplaced-scaffold	3375			scaffold_7624
GCA_900059795.1	Primary Assembly	Un			HG746709.1	Chromosome			unplaced-scaffold	3373			scaffold_7625
GCA_900059795.1	Primary Assembly	Un			HG746710.1	Chromosome			unplaced-scaffold	3373			scaffold_7626
GCA_900059795.1	Primary Assembly	Un			HG746711.1	Chromosome			unplaced-scaffold	3373			scaffold_7627
GCA_900059795.1	Primary Assembly	Un			HG746712.1	Chromosome			unplaced-scaffold	3373			scaffold_7628
GCA_900059795.1	Primary Assembly	Un			HG746713.1	Chromosome			unplaced-scaffold	3372			scaffold_7629
GCA_900059795.1	Primary Assembly	Un			HG746714.1	Chromosome			unplaced-scaffold	3372			scaffold_7630
GCA_900059795.1	Primary Assembly	Un			HG746715.1	Chromosome			unplaced-scaffold	3371			scaffold_7631
GCA_900059795.1	Primary Assembly	Un			HG746716.1	Chromosome			unplaced-scaffold	3371			scaffold_7632
GCA_900059795.1	Primary Assembly	Un			HG746717.1	Chromosome			unplaced-scaffold	3370			scaffold_7633
GCA_900059795.1	Primary Assembly	Un			HG746718.1	Chromosome			unplaced-scaffold	3370			scaffold_7634
GCA_900059795.1	Primary Assembly	Un			HG746719.1	Chromosome			unplaced-scaffold	3367			scaffold_7635
GCA_900059795.1	Primary Assembly	Un			HG746720.1	Chromosome			unplaced-scaffold	3367			scaffold_7636
GCA_900059795.1	Primary Assembly	Un			HG746721.1	Chromosome			unplaced-scaffold	3365			scaffold_7637
GCA_900059795.1	Primary Assembly	Un			HG746722.1	Chromosome			unplaced-scaffold	3365			scaffold_7638
GCA_900059795.1	Primary Assembly	Un			HG746723.1	Chromosome			unplaced-scaffold	3365			scaffold_7639
GCA_900059795.1	Primary Assembly	Un			HG746724.1	Chromosome			unplaced-scaffold	3365			scaffold_7640
GCA_900059795.1	Primary Assembly	Un			HG746725.1	Chromosome			unplaced-scaffold	3363			scaffold_7641
GCA_900059795.1	Primary Assembly	Un			HG746726.1	Chromosome			unplaced-scaffold	3362			scaffold_7642
GCA_900059795.1	Primary Assembly	Un			HG746727.1	Chromosome			unplaced-scaffold	3361			scaffold_7643
GCA_900059795.1	Primary Assembly	Un			HG746728.1	Chromosome			unplaced-scaffold	3361			scaffold_7644
GCA_900059795.1	Primary Assembly	Un			HG746729.1	Chromosome			unplaced-scaffold	3360			scaffold_7645
GCA_900059795.1	Primary Assembly	Un			HG746730.1	Chromosome			unplaced-scaffold	3360			scaffold_7646
GCA_900059795.1	Primary Assembly	Un			HG746731.1	Chromosome			unplaced-scaffold	3360			scaffold_7647
GCA_900059795.1	Primary Assembly	Un			HG746732.1	Chromosome			unplaced-scaffold	3359			scaffold_7648
GCA_900059795.1	Primary Assembly	Un			HG746733.1	Chromosome			unplaced-scaffold	3359			scaffold_7649
GCA_900059795.1	Primary Assembly	Un			HG746734.1	Chromosome			unplaced-scaffold	3358			scaffold_7650
GCA_900059795.1	Primary Assembly	Un			HG746735.1	Chromosome			unplaced-scaffold	3357			scaffold_7651
GCA_900059795.1	Primary Assembly	Un			HG746736.1	Chromosome			unplaced-scaffold	3356			scaffold_7652
GCA_900059795.1	Primary Assembly	Un			HG746737.1	Chromosome			unplaced-scaffold	3356			scaffold_7653
GCA_900059795.1	Primary Assembly	Un			HG746738.1	Chromosome			unplaced-scaffold	3356			scaffold_7654
GCA_900059795.1	Primary Assembly	Un			HG746739.1	Chromosome			unplaced-scaffold	3356			scaffold_7655
GCA_900059795.1	Primary Assembly	Un			HG746740.1	Chromosome			unplaced-scaffold	3356			scaffold_7656
GCA_900059795.1	Primary Assembly	Un			HG746741.1	Chromosome			unplaced-scaffold	3355			scaffold_7657
GCA_900059795.1	Primary Assembly	Un			HG746742.1	Chromosome			unplaced-scaffold	3354			scaffold_7658
GCA_900059795.1	Primary Assembly	Un			HG746743.1	Chromosome			unplaced-scaffold	3354			scaffold_7659
GCA_900059795.1	Primary Assembly	Un			HG746744.1	Chromosome			unplaced-scaffold	3354			scaffold_7660
GCA_900059795.1	Primary Assembly	Un			HG746745.1	Chromosome			unplaced-scaffold	3353			scaffold_7661
GCA_900059795.1	Primary Assembly	Un			HG746746.1	Chromosome			unplaced-scaffold	3352			scaffold_7662
GCA_900059795.1	Primary Assembly	Un			HG746747.1	Chromosome			unplaced-scaffold	3352			scaffold_7663
GCA_900059795.1	Primary Assembly	Un			HG746748.1	Chromosome			unplaced-scaffold	3352			scaffold_7664
GCA_900059795.1	Primary Assembly	Un			HG746749.1	Chromosome			unplaced-scaffold	3351			scaffold_7665
GCA_900059795.1	Primary Assembly	Un			HG746750.1	Chromosome			unplaced-scaffold	3351			scaffold_7666
GCA_900059795.1	Primary Assembly	Un			HG746751.1	Chromosome			unplaced-scaffold	3351			scaffold_7667
GCA_900059795.1	Primary Assembly	Un			HG746752.1	Chromosome			unplaced-scaffold	3351			scaffold_7668
GCA_900059795.1	Primary Assembly	Un			HG746753.1	Chromosome			unplaced-scaffold	3351			scaffold_7669
GCA_900059795.1	Primary Assembly	Un			HG746754.1	Chromosome			unplaced-scaffold	3351			scaffold_7670
GCA_900059795.1	Primary Assembly	Un			HG746755.1	Chromosome			unplaced-scaffold	3350			scaffold_7671
GCA_900059795.1	Primary Assembly	Un			HG746756.1	Chromosome			unplaced-scaffold	3349			scaffold_7672
GCA_900059795.1	Primary Assembly	Un			HG746757.1	Chromosome			unplaced-scaffold	3349			scaffold_7673
GCA_900059795.1	Primary Assembly	Un			HG746758.1	Chromosome			unplaced-scaffold	3348			scaffold_7674
GCA_900059795.1	Primary Assembly	Un			HG746759.1	Chromosome			unplaced-scaffold	3347			scaffold_7675
GCA_900059795.1	Primary Assembly	Un			HG746760.1	Chromosome			unplaced-scaffold	3346			scaffold_7676
GCA_900059795.1	Primary Assembly	Un			HG746761.1	Chromosome			unplaced-scaffold	3346			scaffold_7677
GCA_900059795.1	Primary Assembly	Un			HG746762.1	Chromosome			unplaced-scaffold	3346			scaffold_7678
GCA_900059795.1	Primary Assembly	Un			HG746763.1	Chromosome			unplaced-scaffold	3346			scaffold_7679
GCA_900059795.1	Primary Assembly	Un			HG746764.1	Chromosome			unplaced-scaffold	3345			scaffold_7680
GCA_900059795.1	Primary Assembly	Un			HG746765.1	Chromosome			unplaced-scaffold	3345			scaffold_7681
GCA_900059795.1	Primary Assembly	Un			HG746766.1	Chromosome			unplaced-scaffold	3344			scaffold_7682
GCA_900059795.1	Primary Assembly	Un			HG746767.1	Chromosome			unplaced-scaffold	3343			scaffold_7683
GCA_900059795.1	Primary Assembly	Un			HG746768.1	Chromosome			unplaced-scaffold	3343			scaffold_7684
GCA_900059795.1	Primary Assembly	Un			HG746769.1	Chromosome			unplaced-scaffold	3343			scaffold_7685
GCA_900059795.1	Primary Assembly	Un			HG746770.1	Chromosome			unplaced-scaffold	3343			scaffold_7686
GCA_900059795.1	Primary Assembly	Un			HG746771.1	Chromosome			unplaced-scaffold	3343			scaffold_7687
GCA_900059795.1	Primary Assembly	Un			HG746772.1	Chromosome			unplaced-scaffold	3342			scaffold_7688
GCA_900059795.1	Primary Assembly	Un			HG746773.1	Chromosome			unplaced-scaffold	3342			scaffold_7689
GCA_900059795.1	Primary Assembly	Un			HG746774.1	Chromosome			unplaced-scaffold	3341			scaffold_7690
GCA_900059795.1	Primary Assembly	Un			HG746775.1	Chromosome			unplaced-scaffold	3340			scaffold_7691
GCA_900059795.1	Primary Assembly	Un			HG746776.1	Chromosome			unplaced-scaffold	3340			scaffold_7692
GCA_900059795.1	Primary Assembly	Un			HG746777.1	Chromosome			unplaced-scaffold	3339			scaffold_7693
GCA_900059795.1	Primary Assembly	Un			HG746778.1	Chromosome			unplaced-scaffold	3339			scaffold_7694
GCA_900059795.1	Primary Assembly	Un			HG746779.1	Chromosome			unplaced-scaffold	3339			scaffold_7695
GCA_900059795.1	Primary Assembly	Un			HG746780.1	Chromosome			unplaced-scaffold	3339			scaffold_7696
GCA_900059795.1	Primary Assembly	Un			HG746781.1	Chromosome			unplaced-scaffold	3337			scaffold_7697
GCA_900059795.1	Primary Assembly	Un			HG746782.1	Chromosome			unplaced-scaffold	3337			scaffold_7698
GCA_900059795.1	Primary Assembly	Un			HG746783.1	Chromosome			unplaced-scaffold	3336			scaffold_7699
GCA_900059795.1	Primary Assembly	Un			HG746784.1	Chromosome			unplaced-scaffold	3336			scaffold_7700
GCA_900059795.1	Primary Assembly	Un			HG746785.1	Chromosome			unplaced-scaffold	3335			scaffold_7701
GCA_900059795.1	Primary Assembly	Un			HG746786.1	Chromosome			unplaced-scaffold	3335			scaffold_7702
GCA_900059795.1	Primary Assembly	Un			HG746787.1	Chromosome			unplaced-scaffold	3334			scaffold_7703
GCA_900059795.1	Primary Assembly	Un			HG746788.1	Chromosome			unplaced-scaffold	3334			scaffold_7704
GCA_900059795.1	Primary Assembly	Un			HG746789.1	Chromosome			unplaced-scaffold	3334			scaffold_7705
GCA_900059795.1	Primary Assembly	Un			HG746790.1	Chromosome			unplaced-scaffold	3333			scaffold_7706
GCA_900059795.1	Primary Assembly	Un			HG746791.1	Chromosome			unplaced-scaffold	3333			scaffold_7707
GCA_900059795.1	Primary Assembly	Un			HG746792.1	Chromosome			unplaced-scaffold	3333			scaffold_7708
GCA_900059795.1	Primary Assembly	Un			HG746793.1	Chromosome			unplaced-scaffold	3332			scaffold_7709
GCA_900059795.1	Primary Assembly	Un			HG746794.1	Chromosome			unplaced-scaffold	3331			scaffold_7710
GCA_900059795.1	Primary Assembly	Un			HG746795.1	Chromosome			unplaced-scaffold	3331			scaffold_7711
GCA_900059795.1	Primary Assembly	Un			HG746796.1	Chromosome			unplaced-scaffold	3331			scaffold_7712
